temperature_C	humidity	noiselevel_dB	illuminance_lux	regiao
24,3125	61,4318847656	45,7134527456	558,72	mesa_gabriel
24,3125	61,4318847656	46,9616947562	559,36	mesa_gabriel
24,3125	61,4318847656	46,7394617999	558,72	mesa_gabriel
24,3125	61,5295410156	48,7421032165	556,8	mesa_gabriel
24,3125	61,5295410156	48,9458968555	560	mesa_gabriel
24,3125	61,5295410156	47,6969299702	561,6	mesa_gabriel
24,3125	61,5295410156	44,6648055532	561,28	mesa_gabriel
24,3125	61,5295410156	44,7223424414	560,64	mesa_gabriel
24,3125	61,5295410156	44,6241847795	561,28	mesa_gabriel
24,3125	61,5295410156	46,6843369741	560,96	mesa_gabriel
24,3125	61,5295410156	49,8260283624	561,28	mesa_gabriel
24,3125	61,5295410156	49,8910944716	561,6	mesa_gabriel
24,3125	61,6271972656	48,5266826632	561,92	mesa_gabriel
24,3125	61,6271972656	47,2357306842	560,64	mesa_gabriel
24,3125	61,6271972656	48,9685304833	561,92	mesa_gabriel
24,3125	61,6271972656	48,8227987287	556,8	mesa_gabriel
24,3125	61,6271972656	48,0140002905	554,24	mesa_gabriel
24,3125	61,6271972656	55,4148334332	557,12	mesa_gabriel
24,3125	61,7248535156	50,5354047019	558,08	mesa_gabriel
24,3125	61,7248535156	46,525615298	557,12	mesa_gabriel
24,3125	61,7248535156	48,1512639822	556,16	mesa_gabriel
24,3125	61,7248535156	49,2123213209	558,4	mesa_gabriel
24,3125	61,7248535156	50,0391775876	560	mesa_gabriel
24,3125	61,7248535156	48,085674041	559,36	mesa_gabriel
24,3125	61,7248535156	47,9696692977	559,36	mesa_gabriel
24,3125	61,7248535156	49,7143756073	559,36	mesa_gabriel
24,3125	61,7248535156	49,7423636096	559,68	mesa_gabriel
24,3125	61,8225097656	47,9808487824	559,68	mesa_gabriel
24,34375	61,8225097656	46,2215710803	560,32	mesa_gabriel
24,34375	61,8225097656	45,9783156299	560,64	mesa_gabriel
24,34375	61,8225097656	49,5838408624	561,28	mesa_gabriel
24,34375	61,8225097656	55,3551686343	560,32	mesa_gabriel
24,34375	61,8225097656	54,0246347195	561,6	mesa_gabriel
24,34375	61,8225097656	46,5758110703	565,12	mesa_gabriel
24,34375	61,8225097656	47,3157064048	558,08	mesa_gabriel
24,34375	61,9201660156	46,0424257659	560,96	mesa_gabriel
24,34375	61,9201660156	51,794214497	565,44	mesa_gabriel
24,34375	61,9201660156	55,0966778936	565,44	mesa_gabriel
24,34375	61,9201660156	52,0648679238	564,8	mesa_gabriel
24,34375	61,9201660156	46,9700896532	569,44	mesa_gabriel
24,34375	61,9201660156	47,2543224826	569,44	mesa_gabriel
24,34375	61,9201660156	49,8897716391	571,36	mesa_gabriel
24,34375	61,9201660156	49,6587233851	571,36	mesa_gabriel
24,34375	62,01171875	50,6880950277	574,56	mesa_gabriel
24,34375	62,01171875	44,4183291877	575,52	mesa_gabriel
24,34375	62,01171875	44,5113702559	576,8	mesa_gabriel
24,34375	62,01171875	45,0972196383	576,48	mesa_gabriel
24,34375	62,01171875	45,076484739	576,48	mesa_gabriel
24,34375	62,01171875	46,781865335	577,44	mesa_gabriel
24,34375	62,01171875	47,9818285147	577,76	mesa_gabriel
24,34375	62,01171875	46,2531773035	578,4	mesa_gabriel
24,34375	62,109375	48,1994937783	579,04	mesa_gabriel
24,34375	62,109375	52,1523556966	580,96	mesa_gabriel
24,34375	62,109375	53,5596450388	578,4	mesa_gabriel
24,34375	62,109375	54,393114586	581,92	mesa_gabriel
24,34375	62,109375	47,6600398255	583,2	mesa_gabriel
24,34375	62,109375	45,1981257371	584,8	mesa_gabriel
24,34375	62,109375	48,4338464927	584,48	mesa_gabriel
24,34375	62,109375	50,3556514579	585,12	mesa_gabriel
24,34375	62,20703125	50,7913353262	586,72	mesa_gabriel
24,34375	62,20703125	49,9359355087	586,56	mesa_gabriel
24,34375	62,20703125	57,4120656921	585,92	mesa_gabriel
24,34375	62,20703125	57,1719510452	586,24	mesa_gabriel
24,34375	62,20703125	56,7854263573	587,52	mesa_gabriel
24,34375	62,20703125	53,802615865	587,52	mesa_gabriel
24,34375	62,20703125	54,9681489136	585,92	mesa_gabriel
24,34375	62,20703125	50,770595468	587,52	mesa_gabriel
24,34375	62,3046875	50,054164397	589,44	mesa_gabriel
24,34375	62,3046875	53,5436811105	589,12	mesa_gabriel
24,34375	62,3046875	65,274046394	583,2	mesa_gabriel
24,34375	62,3046875	54,3745877528	585,92	mesa_gabriel
24,34375	62,3046875	53,9992895961	590,4	mesa_gabriel
24,34375	62,3046875	49,5621431775	587,2	mesa_gabriel
24,34375	62,3046875	45,9559094334	587,52	mesa_gabriel
24,34375	62,3046875	47,4867221211	586,4	mesa_gabriel
24,34375	62,40234375	50,7564940203	586,4	mesa_gabriel
24,34375	62,40234375	46,6409960659	585,44	mesa_gabriel
24,34375	62,40234375	48,2359508609	585,12	mesa_gabriel
24,34375	62,40234375	56,5630553521	586,08	mesa_gabriel
24,34375	62,40234375	54,7967078125	586,56	mesa_gabriel
24,375	62,40234375	48,2688499034	587,84	mesa_gabriel
24,375	62,40234375	55,9599381602	585,44	mesa_gabriel
24,375	62,40234375	59,7516245021	587,04	mesa_gabriel
24,375	62,5	54,3002589642	585,28	mesa_gabriel
24,375	62,5	57,3680895731	577,12	mesa_gabriel
24,375	62,5	57,0423939134	579,36	mesa_gabriel
24,375	62,5	61,9448166213	580	mesa_gabriel
24,375	62,5	61,2279974254	577,44	mesa_gabriel
24,375	62,5	57,1678371302	576,8	mesa_gabriel
24,375	62,5915527344	59,9303243839	575,52	mesa_gabriel
24,375	62,5915527344	62,1914123359	577,12	mesa_gabriel
24,375	62,5915527344	60,6393908807	578,72	mesa_gabriel
24,375	62,5915527344	56,7313736299	578,08	mesa_gabriel
24,375	62,5915527344	55,073215703	578,72	mesa_gabriel
24,375	62,5915527344	53,0442395875	579,36	mesa_gabriel
24,375	62,5915527344	53,9152484877	575,84	mesa_gabriel
24,375	62,5915527344	58,4070377006	573,6	mesa_gabriel
24,375	62,5915527344	54,0180734801	572	mesa_gabriel
24,375	62,5915527344	54,8688335573	567,84	mesa_gabriel
24,375	62,5915527344	60,6430495222	567,52	mesa_gabriel
24,375	62,6892089844	66,2221556303	564,8	mesa_gabriel
24,375	62,6892089844	58,6927356267	561,28	mesa_gabriel
24,375	62,6892089844	57,0648289749	560	mesa_gabriel
24,375	62,6892089844	57,1351904152	552,64	mesa_gabriel
24,375	62,6892089844	58,7042421243	553,92	mesa_gabriel
24,375	62,6892089844	51,2378181447	551,68	mesa_gabriel
24,375	62,6892089844	47,910774085	550,08	mesa_gabriel
24,375	62,6892089844	55,0093648489	549,12	mesa_gabriel
24,375	62,6892089844	54,6913049002	546,88	mesa_gabriel
24,375	62,6892089844	52,38164058	547,52	mesa_gabriel
24,375	62,6892089844	48,6091279303	547,52	mesa_gabriel
24,375	62,7868652344	48,8410785046	548,48	mesa_gabriel
24,375	62,7868652344	52,7765690923	549,44	mesa_gabriel
24,375	62,6892089844	55,4803794558	548,8	mesa_gabriel
24,375	62,7868652344	53,787713707	550,08	mesa_gabriel
24,375	62,7868652344	50,3879677456	550,4	mesa_gabriel
24,375	62,7868652344	49,2101790134	549,76	mesa_gabriel
24,375	62,7868652344	54,9022856009	550,72	mesa_gabriel
24,375	62,7868652344	55,815467606	553,28	mesa_gabriel
24,375	62,7868652344	60,6693627573	546,88	mesa_gabriel
24,375	62,7868652344	59,9146246766	551,04	mesa_gabriel
24,375	62,8845214844	59,3303906206	552	mesa_gabriel
24,375	62,8845214844	56,7786623143	551,68	mesa_gabriel
24,375	62,8845214844	53,5760866767	550,72	mesa_gabriel
24,375	62,8845214844	50,3120430291	551,36	mesa_gabriel
24,375	62,8845214844	55,9776767192	551,68	mesa_gabriel
24,375	62,8845214844	52,3611376504	553,6	mesa_gabriel
24,375	62,8845214844	54,6338599054	552,64	mesa_gabriel
24,375	62,8845214844	53,4489432536	551,36	mesa_gabriel
24,375	62,9821777344	51,8666476959	552,96	mesa_gabriel
24,375	62,9821777344	51,7432858255	553,6	mesa_gabriel
24,40625	62,9821777344	52,5342435075	552,32	mesa_gabriel
24,375	62,9821777344	59,4935577552	547,2	mesa_gabriel
24,375	62,9821777344	52,6723790493	553,28	mesa_gabriel
24,375	62,9821777344	49,9973591033	553,92	mesa_gabriel
24,40625	62,9821777344	54,8967510942	554,24	mesa_gabriel
24,40625	62,9821777344	53,6679072511	557,12	mesa_gabriel
24,40625	62,9821777344	60,8274730859	558,08	mesa_gabriel
24,40625	63,0798339844	54,5321280927	557,44	mesa_gabriel
24,40625	63,0798339844	56,5463185731	557,44	mesa_gabriel
24,40625	63,0798339844	46,0799808575	556,8	mesa_gabriel
24,40625	63,0798339844	52,4067010536	554,88	mesa_gabriel
24,40625	63,0798339844	50,045390067	554,24	mesa_gabriel
24,40625	63,0798339844	45,4276831242	553,28	mesa_gabriel
24,40625	63,0798339844	47,1661933178	552,32	mesa_gabriel
24,40625	63,0798339844	48,4383306027	552	mesa_gabriel
24,40625	63,0798339844	51,9651156202	551,04	mesa_gabriel
24,40625	63,1774902344	54,4452894538	552,32	mesa_gabriel
24,40625	63,1774902344	56,7802196792	552,32	mesa_gabriel
24,40625	63,1774902344	57,9925725674	551,68	mesa_gabriel
24,40625	63,1774902344	51,6824644628	545,6	mesa_gabriel
24,40625	63,1774902344	44,9528836631	549,44	mesa_gabriel
24,40625	63,1774902344	45,8196703768	552,64	mesa_gabriel
24,40625	63,1774902344	60,0912924407	552,32	mesa_gabriel
24,40625	63,1774902344	48,9208317068	552,64	mesa_gabriel
24,40625	63,1774902344	53,0604429997	552	mesa_gabriel
24,40625	63,1774902344	46,807514142	552,64	mesa_gabriel
24,40625	63,1774902344	54,0133212274	552,64	mesa_gabriel
24,40625	63,2690429688	60,9618592258	552	mesa_gabriel
24,40625	63,2690429688	58,4926546322	552,64	mesa_gabriel
24,40625	63,2690429688	63,0170414598	552,32	mesa_gabriel
24,40625	63,2690429688	57,8384294381	552,64	mesa_gabriel
24,40625	63,2690429688	53,9956746666	551,68	mesa_gabriel
24,40625	63,2690429688	45,9971337676	551,36	mesa_gabriel
24,40625	63,2690429688	56,0040718901	552,96	mesa_gabriel
24,40625	63,2690429688	51,3745707398	553,92	mesa_gabriel
24,40625	63,2690429688	45,6230663221	553,28	mesa_gabriel
24,40625	63,3666992188	45,3298327572	552,32	mesa_gabriel
24,40625	63,3666992188	44,4933680409	552,96	mesa_gabriel
24,40625	63,3666992188	46,2707613544	554,24	mesa_gabriel
24,40625	63,3666992188	48,440951351	552,96	mesa_gabriel
24,40625	63,3666992188	46,0922416164	553,6	mesa_gabriel
24,40625	63,2690429688	45,4250326592	554,24	mesa_gabriel
24,40625	63,3666992188	60,90249064	554,56	mesa_gabriel
24,40625	63,3666992188	64,0627380882	553,92	mesa_gabriel
24,40625	63,3666992188	62,2711295321	555,84	mesa_gabriel
24,4375	63,3666992188	54,4166204795	555,52	mesa_gabriel
24,4375	63,3666992188	47,4215619777	557,44	mesa_gabriel
24,40625	63,3666992188	44,802738856	559,36	mesa_gabriel
24,4375	63,4643554688	45,0323199687	561,6	mesa_gabriel
24,40625	63,4643554688	46,3901747907	563,84	mesa_gabriel
24,4375	63,4643554688	50,149641103	566,88	mesa_gabriel
24,4375	63,4643554688	53,9845449221	572	mesa_gabriel
24,4375	63,4643554688	48,8661943603	574,24	mesa_gabriel
24,4375	63,4643554688	51,0153797912	575,84	mesa_gabriel
24,4375	63,4643554688	49,3451784574	578,4	mesa_gabriel
24,4375	63,4643554688	46,05049268	579,36	mesa_gabriel
24,4375	63,4643554688	49,9574809382	579,04	mesa_gabriel
24,4375	63,4643554688	48,4141040508	580,32	mesa_gabriel
24,4375	63,4643554688	52,8709049186	578,08	mesa_gabriel
24,4375	63,4643554688	52,8322952858	577,44	mesa_gabriel
24,4375	63,4643554688	50,0240737232	577,44	mesa_gabriel
24,4375	63,5620117188	51,6625657621	576,16	mesa_gabriel
24,4375	63,5620117188	60,0675594757	576,48	mesa_gabriel
24,4375	63,5620117188	61,561917606	575,84	mesa_gabriel
24,4375	63,5620117188	55,7491247292	574,24	mesa_gabriel
24,4375	63,5620117188	57,8715000876	570,4	mesa_gabriel
24,4375	63,5620117188	61,2690648202	570,08	mesa_gabriel
24,4375	63,5620117188	64,7401190734	568,8	mesa_gabriel
24,4375	63,5620117188	53,4423199178	567,52	mesa_gabriel
24,4375	63,5620117188	55,0940283071	566,88	mesa_gabriel
24,4375	63,5620117188	52,5956374017	568,16	mesa_gabriel
24,4375	63,5620117188	56,0233110244	566,88	mesa_gabriel
24,4375	63,5620117188	57,0366379968	564,48	mesa_gabriel
24,4375	63,6596679688	56,0208928844	560,64	mesa_gabriel
24,4375	63,6596679688	62,0783353763	557,76	mesa_gabriel
24,4375	63,6596679688	60,3826245451	553,92	mesa_gabriel
24,4375	63,6596679688	59,2052990253	551,36	mesa_gabriel
24,4375	63,6596679688	57,7449084635	551,04	mesa_gabriel
24,4375	63,6596679688	59,4662498005	550,08	mesa_gabriel
24,4375	63,6596679688	57,4756250355	549,44	mesa_gabriel
24,4375	63,6596679688	57,9624510435	549,12	mesa_gabriel
24,4375	63,6596679688	54,4990546811	548,16	mesa_gabriel
24,4375	63,6596679688	54,5248129641	546,24	mesa_gabriel
24,46875	63,6596679688	52,6075037634	545,6	mesa_gabriel
24,4375	63,6596679688	58,8832177907	543,04	mesa_gabriel
24,46875	63,7573242188	53,2299427619	545,6	mesa_gabriel
24,4375	63,7573242188	52,8260916903	543,68	mesa_gabriel
24,46875	63,7573242188	65,4458205342	543,36	mesa_gabriel
24,46875	63,7573242188	61,1162319864	543,68	mesa_gabriel
24,46875	63,7573242188	53,8660374134	543,04	mesa_gabriel
24,46875	63,7573242188	54,6859684506	542,24	mesa_gabriel
24,46875	63,7573242188	53,8389260586	541,6	mesa_gabriel
24,46875	63,7573242188	51,6281921212	543,84	mesa_gabriel
24,46875	63,7573242188	51,1654116856	541,92	mesa_gabriel
24,46875	63,8549804688	50,2509578671	540,96	mesa_gabriel
24,46875	63,8549804688	52,3944310814	542,56	mesa_gabriel
24,46875	63,8549804688	52,1644536808	542,24	mesa_gabriel
24,46875	63,8549804688	52,0876753551	541,28	mesa_gabriel
24,46875	63,8549804688	62,162538797	541,28	mesa_gabriel
24,46875	63,8549804688	58,1529180481	538,08	mesa_gabriel
24,46875	63,8549804688	52,9433988528	540,32	mesa_gabriel
24,46875	63,8549804688	54,8309161108	539,68	mesa_gabriel
24,46875	63,8549804688	59,2604095881	539,68	mesa_gabriel
24,46875	63,8549804688	47,9413271955	539,36	mesa_gabriel
24,46875	63,9465332031	55,4762711147	538,4	mesa_gabriel
24,46875	63,9465332031	54,887651648	538,4	mesa_gabriel
24,46875	63,9465332031	57,0399268346	538,4	mesa_gabriel
24,46875	63,9465332031	53,1145618934	539,04	mesa_gabriel
24,46875	63,9465332031	53,4142497841	539,36	mesa_gabriel
24,46875	63,9465332031	60,8782364888	539,04	mesa_gabriel
24,46875	63,9465332031	62,0563882307	538,08	mesa_gabriel
24,46875	64,0441894531	64,8751657509	538,72	mesa_gabriel
24,46875	63,9465332031	62,145202414	539,04	mesa_gabriel
24,46875	63,9465332031	51,2622603553	538,72	mesa_gabriel
24,46875	63,9465332031	49,3166348094	537,44	mesa_gabriel
24,46875	64,0441894531	47,7412923223	537,44	mesa_gabriel
24,46875	64,0441894531	48,0042750165	537,76	mesa_gabriel
24,46875	64,0441894531	50,844128667	537,44	mesa_gabriel
24,46875	64,0441894531	51,525251573	538,4	mesa_gabriel
24,46875	64,0441894531	58,3905254218	537,76	mesa_gabriel
24,46875	64,0441894531	60,489265322	536,8	mesa_gabriel
24,46875	64,0441894531	58,2424620556	538,72	mesa_gabriel
24,46875	64,0441894531	59,1354400502	533,6	mesa_gabriel
24,46875	64,0441894531	54,5570368557	536,48	mesa_gabriel
24,46875	64,0441894531	51,3501797972	535,52	mesa_gabriel
24,46875	64,0441894531	53,2439475117	535,2	mesa_gabriel
24,5	64,1418457031	50,6885669072	537,12	mesa_gabriel
24,5	64,1418457031	48,4462806457	537,44	mesa_gabriel
24,5	64,1418457031	47,4847024854	537,12	mesa_gabriel
24,5	64,1418457031	51,8622754527	537,12	mesa_gabriel
24,5	64,1418457031	55,762935976	537,12	mesa_gabriel
24,5	64,1418457031	53,7958060341	538,08	mesa_gabriel
24,5	64,1418457031	49,762055437	537,76	mesa_gabriel
24,5	64,1418457031	47,4334226114	536,48	mesa_gabriel
24,5	64,1418457031	48,4543194193	536,16	mesa_gabriel
24,5	64,1418457031	48,6425466257	537,44	mesa_gabriel
24,5	64,1418457031	50,464831535	537,12	mesa_gabriel
24,5	64,2395019531	46,8553205466	537,12	mesa_gabriel
24,5	64,2395019531	49,2528442593	536,8	mesa_gabriel
24,5	64,2395019531	48,4765594784	536,48	mesa_gabriel
24,5	64,2395019531	47,9255147277	530,72	mesa_gabriel
24,5	64,2395019531	49,2269242157	533,92	mesa_gabriel
24,5	64,2395019531	50,7383841155	533,6	mesa_gabriel
24,5	64,2395019531	49,1393993716	533,28	mesa_gabriel
24,5	64,2395019531	50,3207876025	533,28	mesa_gabriel
24,5	64,2395019531	51,4802134469	533,28	mesa_gabriel
24,5	64,3371582031	54,0053318856	533,6	mesa_gabriel
24,5	64,3371582031	48,9601520188	533,92	mesa_gabriel
24,5	64,3371582031	47,8155113329	533,6	mesa_gabriel
24,5	64,3371582031	47,5941230252	535,2	mesa_gabriel
24,5	64,3371582031	47,3279294047	533,28	mesa_gabriel
24,5	64,3371582031	47,8025315769	532,64	mesa_gabriel
24,5	64,3371582031	49,6824539649	534,24	mesa_gabriel
24,5	64,3371582031	56,8093572495	532,64	mesa_gabriel
24,5	64,3371582031	51,0398247894	532,96	mesa_gabriel
24,5	64,3371582031	48,3391135964	533,28	mesa_gabriel
24,5	64,3371582031	50,7258420986	531,04	mesa_gabriel
24,5	64,3371582031	53,2821043406	530,72	mesa_gabriel
24,5	64,3371582031	52,8239746654	533,28	mesa_gabriel
24,5	64,3371582031	52,5073297674	532,96	mesa_gabriel
24,5	64,4348144531	50,4416417373	531,68	mesa_gabriel
24,5	64,4348144531	51,7670277862	531,36	mesa_gabriel
24,5	64,4348144531	47,7196853885	531,36	mesa_gabriel
24,5	64,4348144531	46,9348085578	530,72	mesa_gabriel
24,5	64,4348144531	53,3075897729	285,36	mesa_gabriel
24,5	64,4348144531	67,7518819724	320,64	mesa_gabriel
24,5	64,5263671875	55,1275002772	320,64	mesa_gabriel
24,5	64,5263671875	60,6217599104	320,96	mesa_gabriel
24,5	64,5263671875	65,0476517492	320,64	mesa_gabriel
24,5	64,5263671875	61,1349977514	320,64	mesa_gabriel
24,5	64,5263671875	56,7344145678	321,6	mesa_gabriel
24,5	64,5263671875	54,9610305624	320,96	mesa_gabriel
24,5	64,5263671875	59,0536144704	320	mesa_gabriel
24,53125	64,5263671875	56,6061516925	320	mesa_gabriel
24,5	64,6240234375	62,7380260127	319,68	mesa_gabriel
24,53125	64,6240234375	51,0437900758	319,36	mesa_gabriel
24,5	64,6240234375	50,8973483221	320,32	mesa_gabriel
24,5	64,6240234375	65,4339533261	320,32	mesa_gabriel
24,5	64,6240234375	53,036753224	320,32	mesa_gabriel
24,5	64,6240234375	64,835250335	320,64	mesa_gabriel
24,5	64,6240234375	64,0890784896	320,32	mesa_gabriel
24,5	64,6240234375	49,8817206406	321,92	mesa_gabriel
24,5	64,6240234375	47,8275934301	321,92	mesa_gabriel
24,5	64,6240234375	61,2354090808	319,04	mesa_gabriel
24,5	64,7216796875	65,4303551376	319,36	mesa_gabriel
24,5	64,7216796875	55,7085749912	320	mesa_gabriel
24,5	64,7216796875	49,4355890475	320,96	mesa_gabriel
24,5	64,7216796875	55,6595723397	320,32	mesa_gabriel
24,5	64,7216796875	50,7903474046	320,32	mesa_gabriel
24,5	64,7216796875	53,0049608544	320	mesa_gabriel
24,5	64,7216796875	46,9171989809	346,72	mesa_gabriel
24,5	64,7216796875	45,9166629134	558,56	mesa_gabriel
24,53125	64,8193359375	51,0900601382	616,8	mesa_gabriel
24,53125	64,9169921875	54,2278620228	627,36	mesa_gabriel
24,53125	65,0146484375	53,4596571328	246,4	mesa_gabriel
24,53125	65,2038574219	48,5591006758	689,6	mesa_gabriel
24,53125	65,3015136719	55,9064571661	734,08	mesa_gabriel
24,53125	65,3991699219	47,5820488718	741,76	mesa_gabriel
24,53125	65,4968261719	48,0379167078	743,68	mesa_gabriel
24,53125	65,4968261719	52,1793250272	745,6	mesa_gabriel
24,53125	65,5944824219	48,503919283	747,52	mesa_gabriel
24,53125	65,6921386719	46,8139571118	748,16	mesa_gabriel
24,53125	65,6921386719	47,7994173851	751,04	mesa_gabriel
24,53125	65,7897949219	51,5886460042	750,72	mesa_gabriel
24,53125	65,7897949219	60,7594689702	752,64	mesa_gabriel
24,53125	65,7897949219	62,1195599078	755,2	mesa_gabriel
24,53125	65,7897949219	68,8118354996	756,48	mesa_gabriel
24,53125	65,8813476563	70,6730571256	757,76	mesa_gabriel
24,53125	65,8813476563	68,797777734	759,04	mesa_gabriel
24,53125	65,8813476563	62,7304738461	759,04	mesa_gabriel
24,5625	65,8813476563	63,7822280074	760,32	mesa_gabriel
24,5625	65,8813476563	63,1298044134	762,88	mesa_gabriel
24,5625	65,8813476563	66,4609550613	763,52	mesa_gabriel
24,5625	65,8813476563	63,5596248952	764,8	mesa_gabriel
24,5625	65,8813476563	67,1093473058	763,52	mesa_gabriel
24,5625	65,8813476563	66,1786263952	761,6	mesa_gabriel
24,5625	65,8813476563	62,2512315443	762,24	mesa_gabriel
24,5625	65,8813476563	54,0740995485	765,44	mesa_gabriel
24,5625	65,7897949219	52,4916902551	762,88	mesa_gabriel
24,5625	65,7897949219	53,5788594549	760,96	mesa_gabriel
24,5625	65,7897949219	49,3142106316	764,16	mesa_gabriel
24,5625	65,7897949219	48,3414076591	767,68	mesa_gabriel
24,5625	65,7897949219	53,4893239247	766,4	mesa_gabriel
24,5625	65,7897949219	50,8644527443	767,04	mesa_gabriel
24,5625	65,7897949219	54,3109762292	766,72	mesa_gabriel
24,5625	65,7897949219	48,8519117068	766,72	mesa_gabriel
24,5625	65,7897949219	45,3628195236	765,44	mesa_gabriel
24,5625	65,6921386719	52,8014219729	766,08	mesa_gabriel
24,59375	65,6921386719	49,6012424267	763,84	mesa_gabriel
24,59375	65,6921386719	48,9410086874	762,56	mesa_gabriel
24,59375	65,6921386719	51,0941400388	764,16	mesa_gabriel
24,59375	65,6921386719	47,4222407371	764,8	mesa_gabriel
24,59375	65,6921386719	49,8369297679	763,52	mesa_gabriel
24,59375	65,6921386719	46,7794782749	763,52	mesa_gabriel
24,59375	65,6921386719	51,3693969034	766,08	mesa_gabriel
24,59375	65,6921386719	48,5904277518	768,32	mesa_gabriel
24,59375	65,6921386719	45,0818545579	768,96	mesa_gabriel
24,59375	65,6921386719	58,4286073701	768	mesa_gabriel
24,59375	65,5944824219	50,4368864122	770,88	mesa_gabriel
